time,train_id,phase,act,speed_limit,current_speed,dist_to_next_station,delay,current_gradient,next_limit_info,next_gradient_info,w_surv,w_conf,w_comp,reason
46710.0,T1,巡航フェーズ（駅間走行中）,惰行中,75.0,70.2,1384.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.6,現在は制限速度75km/h未満の70.2km/hで、平坦区間を惰行中。遅延0秒で安全リスクは極めて低く、乗客の快適性とエネルギー回収効果を最大化するためにConfidenceとCompetenceを高め、Survivalは低めに設定すべき。
46740.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,75.0,74.33,828.7,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.55,0.35,速度が制限値に近く安全リスクは低いが維持が必要。快適な加速を保ちつつエネルギー消費を抑えるバランスで、Survivalを中程度、Confidenceをやや高く、Competenceはやや低めに設定する。
46770.0,T1,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,75.0,61.53,268.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.7,0.6,速度は制限内で遅延なし、平坦区間の減速フェーズのため安全リスクは低く、乗り心地と回生ブレーキ活用を重視し、Survivalをやや低め、ConfidenceとCompetenceを高める。適切に設定する。
46830.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,80.0,16.0,2288.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.7,現在は駅出発直後の加速段階で速度は制限の1/5程度、勾配も平坦、遅延なし。安全リスクは低くSurvivalを低めに設定し、乗客の快適性と加速効率を重視してConfidenceとCompetenceを高める。
46860.0,T1,巡航フェーズ（駅間走行中）,惰行中,80.0,66.83,1818.0,0.0,0.0,この先制限速度なし,317m先に上り勾配15.0‰あり,0.3,0.6,0.5,現在速度は制限以下で遅延なし、勾配も平坦なため安全リスクは低くSurvivalを低めに設定。乗り心地重視でConfidenceを高くし、次の上り勾配に備えてエネルギー効率を適度に考慮しCompetenceを中程度にする。
46890.0,T1,巡航フェーズ（駅間走行中）,惰行中,80.0,66.03,1216.7,0.0,15.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,現在は制限速度以下で遅延なし、下り勾配も緩やか。安全リスクは低く、乗客の快適性を重視すべき。エネルギーは回生の機会が少ないが、無駄な加減速を抑えて効率も維持する。
46920.0,T1,巡航フェーズ（駅間走行中）,惰行中,80.0,65.6,616.4,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.5,現在は制限速度以下で遅延なし、勾配平坦。安全リスク低く快適走行と省エネを重視し、Survival低め、Confidence高め、Competence中程度に設定。
46950.0,T1,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,80.0,56.11,17.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.5,0.3,0.7,制限速度を大きく下回り安全リスクは低いが駅停車の正確な停止が必要。減速中で回生ブレーキ活用の余地があり、エネルギー効率を重視すべき。乗り心地は急ブレーキでやや低下。
47010.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,57.6,2056.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.8,0.5,現在は加速フェーズで速度は制限の半分以下、勾配も平坦なため安全リスクは低い。乗客の快適性を保ちつつ、将来のエネルギー効率を考慮し、Survivalをやや高め、Confidenceを最優先、Competenceは中程度に設定する。
47040.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,94.06,1333.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.7,0.6,現在は制限速度以下で安定した惰行中、勾配も平坦のため安全リスクは低く、乗り心地と省エネを重視しSurvivalを低め、ConfidenceとCompetenceを高める。エネルギー回収の余地は小さいが、無駄な加速は避ける。
47070.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,88.58,566.8,0.0,0.0,この先制限速度なし,266m先に下り勾配15.0‰あり,0.6,0.8,0.5,現在は制限速度を下回り遅延もなく安全リスクは低いが、266m先の下り勾配で速度上昇が予測されるため安全は一定程度確保しつつ、巡航中の乗り心地を重視し、エネルギー効率も適度に考慮する。
47100.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,100.0,33.03,9999.0,0.0,-15.0,この先制限速度なし,この先目立った勾配なし,0.4,0.6,0.5,現在は制限速度を大きく下回り遅延もなく安全リスクは低いが、下り勾配での加速防止と回生ブレーキ活用が重要。快適性を保ちつつエネルギー回収を促すため、Survivalをやや低め、ConfidenceとCompetenceをバランス良く設定する。
47160.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,78.4,1533.2,0.0,0.0,この先制限速度なし,233m先に下り勾配35.0‰あり,0.6,0.5,0.8,現在は制限速度以下で安全リスク低く、加速中だが下り勾配で速度上昇リスクあり。乗り心地を保ちつつエネルギー回収を重視し、Survivalは中程度、Confidenceはやや高め、Competenceは高く設定する。
47190.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,100.0,776.6,0.0,-35.0,この先制限速度なし,この先目立った勾配なし,0.6,0.5,0.7,現在速度は制限上限で下り勾配が続くため超過リスクはあるが遅延なし。快適性は加速中で変化が大きくなる可能性が低く、エネルギー効率向上の余地があるため安全をやや高め、快適と効率をバランスさせる。
47220.0,T1,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,100.0,60.36,34.7,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.5,0.7,0.4,駅へ減速中で速度は制限の半分以下、遅延なし。安全は確実に止める程度で良く、乗り心地と回生ブレーキの活用を重視する。したがってSurvivalは中程度(0.5)、Comfortを高め(0.7)でジャーク抑制、Competenceは回生効果を期待して0.4に設定する。
47280.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,70.0,54.4,1671.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.6,加速中で速度は制限の78%と安全余裕が大きく、遅延なし。乗客快適性とエネルギー効率を重視しつつ、安全は最低限に抑える。Survivalは低め、ConfidenceとCompetenceを高めてバランスを取る。
47310.0,T1,巡航フェーズ（駅間走行中）,惰行中,70.0,61.44,1145.4,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.7,0.5,現在は制限速度70km/hに対し61.4km/hで余裕があり、勾配も平坦、遅延なし。安全リスクは低く、乗り心地とエネルギー効率を重視すべきです。
47340.0,T1,巡航フェーズ（駅間走行中）,惰行中,70.0,68.7,629.8,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.6,0.5,現在は制限速度下限で惰行中、速度超過リスクは低く安全重視は中程度。加速変化がなく乗り心地が重要でConfidenceを高く設定し、エネルギー消費は最小だが回生余地があるためCompetenceはやや高めにする。
47370.0,T1,次駅への減速フェーズ（駅手前400m以内）,惰行中,70.0,55.0,112.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.5,0.6,0.5,速度は制限以下で遅延なし、駅停車まで減速が必要なため安全は確保しつつ快適な減速と回生ブレーキ活用を重視する。
47430.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,75.0,33.6,1651.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.3,0.5,加速フェーズで速度は制限の半分以下、遅延なし・勾配平坦のため安全リスク低く、快適性と省エネをバランス重視。
47460.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,75.0,75.0,1136.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.5,0.7,0.6,制限速度ちょうどで遅延なし、平坦区間の巡航中のため安全リスクは低いが、乗り心地とエネルギー効率を同時に高める必要があるので、Survivalは中程度、ConfidenceとCompetenceをやや高く設定する。
47490.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,75.0,63.13,577.4,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.7,現在は制限速度を大きく下回り勾配も平坦で安全リスクは低い。乗り心地を保ちつつエネルギー効率を高めるため、Survivalを低めに設定し、ConfidenceとCompetenceをそれぞれ中程度と高めに配分する。
47520.0,T1,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,75.0,58.59,12.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.5,0.8,速度は制限75km/h以下の58.6km/hで遅延0秒、駅まで12.9mと減速が必須。安全リスクは低いが、滑らかな停止と回生ブレーキでエネルギー回収を重視すべき。
47580.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,80.0,59.2,2147.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.5,現在は加速フェーズで速度は制限の約75%で安全余裕が大きく、勾配も平坦。乗客快適性とエネルギー効率を重視しつつ安全は最低限でよい。したがってSurvivalは低め、ConfidenceとCompetenceをバランス良く設定する。
47610.0,T1,巡航フェーズ（駅間走行中）,惰行中,80.0,70.03,1543.6,0.0,0.0,この先制限速度なし,43m先に上り勾配15.0‰あり,0.4,0.7,0.6,現在は制限速度を下回り遅延なしで巡航中。上り勾配が近く、速度維持とエネルギー回生が重要なため安全重視は中程度、乗り心地とエネルギー効率を高める重みを上げる。また、先行列車の情報はなく安全リスクは低いためSurvivalはやや低めに設定する。
47640.0,T1,巡航フェーズ（駅間走行中）,惰行中,80.0,66.03,946.5,0.0,15.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,現在は制限速度を大きく下回り勾配も下りでリスク低く、安全は低めに。巡航中で乗り心地重視、快適性を高く設定。省エネは惰行で既に最適だが、若干の効率促進で中程度に。
47670.0,T1,次駅への減速フェーズ（駅手前400m以内）,惰行中,80.0,68.73,341.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.5,0.8,0.6,速度は制限以下で遅延なし、勾配平坦の減速フェーズのため安全リスクは低く、乗り心地と回生ブレーキ活用が重要。
47730.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,4.8,2199.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.6,駅出発直後の加速段階で速度は制限から遠く、勾配も平坦なため安全リスクは低い。Survivalは低めにし、乗り心地と省エネを重視してConfidenceとCompetenceを中程度に設定する。
47760.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,100.0,1759.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,速度は制限上限で平坦、危険は低いが加速は乗客快適性を損ねるためConfidenceを高く、エネルギー消費は大きくないのでCompetenceは中、Survivalは最小に設定する。
47790.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,94.06,988.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.6,0.5,現在は制限速度未満で平坦区間の巡航中。安全リスクは低く、遅延もなし。乗り心地の向上とエネルギー回生の機会を活かすため、ConfidenceとCompetenceを高め、Survivalは控えめに設定します。
47820.0,T1,次駅への減速フェーズ（駅手前400m以内）,惰行中,100.0,89.98,221.0,0.0,-15.0,この先制限速度なし,この先目立った勾配なし,0.85,0.15,0.7,現在速度は制限限界に近く下り勾配で加速リスクがあるが、遅延なしの減速フェーズで回生ブレーキ活用が可能。安全最優先でエネルギー回収も重視し、乗り心地は許容範囲とする。先行列車が遠く接近リスクは低い。
47880.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,25.6,1771.6,0.0,0.0,この先制限速度なし,471m先に下り勾配35.0‰あり,0.3,0.6,0.5,現在は加速フェーズで速度は制限の25%程度、超過リスクは低く安全はやや重視。乗客快適性のため加速の平滑化を優先し、次の下り勾配で回生ブレーキ活用を見込むので効率も適度に重視。必要に応じて加速を調整。
47910.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,92.0,1187.5,0.0,-35.0,この先制限速度なし,この先目立った勾配なし,0.3,0.8,0.5,現在は制限速度以下で遅延なし、下り勾配も緩やかなため安全リスクは低くSurvivalを低めに設定。安定した惰行で乗り心地重視しConfidenceを高く、回生余地はあるが緊急性は低いためCompetenceは中程度に設定。
47940.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,87.53,428.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.6,0.5,速度は制限以下で遅延なし、平坦区間の加速なので安全リスク低。乗り心地とエネルギー効率を重視し、Survivalは中程度、ConfidenceとCompetenceをやや高く設定。
48000.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,70.0,1.6,1799.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.8,現在は駅出発直後の加速段階で速度は制限の1/40程度、遅延なし・勾配平坦のため安全リスクは低く、乗客の快適な加速とエネルギー効率を重視すべきです。したがってSurvivalは低め、Confidenceは中程度、Competenceは高めに設定します。
48030.0,T1,巡航フェーズ（駅間走行中）,惰行中,70.0,59.76,1432.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,現在は制限速度を大きく下回り、勾配も平坦で遅延なし。安全リスク低くSurvivalは低め。惰行で加減速が少なく快適性が高いためConfidenceを高く設定。エネルギー消費は最小だが回生機会は限定的なのでCompetenceは中程度にする。
48060.0,T1,巡航フェーズ（駅間走行中）,惰行中,70.0,66.8,913.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.7,0.5,速度は制限内で平坦区間、遅延なしの巡航状態のため安全リスクは低く、乗客の快適性を最大化しつつ、エネルギー消費を抑えるために適度な効率重視とする。
48090.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,70.0,59.8,400.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.6,現在は制限速度70km/hに対し59.8km/hで余裕があり、勾配も平坦。安全リスク低くSurvivalを低めに設定し、加速中の乗り心地とエネルギー効率を重視してConfidenceとCompetenceを中程度に配分する。
48120.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,70.0,26.2,1725.4,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.6,0.7,速度は制限以下で遅延なし、安全リスク低い。減速中で乗客快適性と回生エネルギーが重要なためConfidenceとCompetenceを高め、Survivalは低めに設定する。
48180.0,T1,巡航フェーズ（駅間走行中）,惰行中,75.0,74.29,1444.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.7,0.5,現在は制限速度に僅かに接近し超過リスクは低く、惰行で乗り心地は良好。省エネは無駄な加速を避け維持が重要で、軽微な減速で回生も期待できる。したがって安全重視は中程度、快適性を高めつつエネルギー効率も維持するバランスが最適。
48210.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,75.0,64.73,886.7,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.3,0.5,速度は制限以下で遅延なし、平坦区間の加速中のため安全リスク低く、快適性と省エネをバランスさせる。
48240.0,T1,次駅への減速フェーズ（駅手前400m以内）,惰行中,75.0,62.77,319.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.8,0.5,現在は制限速度以下で遅延なしの減速フェーズ。安全リスク低く、乗り心地重視と回生活用で、Survival0.6、Confidence0.8、Competence0.5とする。
48300.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,80.0,6.4,2298.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.5,0.7,現在は駅発車直後の加速段階で速度は制限の大幅下回り、勾配平坦・遅延なしのため安全リスクは低く、乗り心地とエネルギー効率を重視すべき。
48330.0,T1,巡航フェーズ（駅間走行中）,惰行中,80.0,70.69,1875.3,0.0,0.0,この先制限速度なし,375m先に上り勾配15.0‰あり,0.6,0.7,0.5,現在は制限速度を下回り遅延なしの巡航中で安全リスク低いが、上り勾配が近くエネルギー効率が重要。乗り心地を保つため快適性を高め、適度に安全を確保する。
48360.0,T1,巡航フェーズ（駅間走行中）,惰行中,80.0,71.34,1273.9,0.0,15.0,この先制限速度なし,この先目立った勾配なし,0.3,0.8,0.6,現在は制限速度以下で遅延なし、下り勾配のため安全リスク低く、快適な惰行維持が重要。省エネは回生機会少ないが維持したい。したがってSurvivalは低め、Confidenceは高め、Competenceは中程度に設定する。
48390.0,T1,巡航フェーズ（駅間走行中）,惰行中,80.0,69.38,672.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.7,0.5,現在は制限速度を大きく下回り遅延もなし、勾配・前方列車も無いので安全リスクは低い。快適な惰行を維持しつつエネルギー効率を適度に重視すべき。
48420.0,T1,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,80.0,68.11,68.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.5,0.4,0.8,駅手前減速中で停止が必須だが速度超過リスクは低い。乗り心地と回生ブレーキを重視し、Survivalは中程度、Confidenceはやや低め、Competenceは高く設定する。
48480.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,48.0,2100.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.7,現在は加速フェーズで速度は制限の半分以下、遅延なし。安全リスク低く快適性とエネルギー効率を重視。
48510.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,100.0,1413.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.5,0.8,0.4,現在は制限速度100km/hで巡航中、遅延0秒・勾配0‰の平坦区間のため安全リスクは低く、乗り心地の維持が重要。加速状態なのでエネルギー効率向上の余地は限定的。したがってSurvivalは中程度、Confidenceは高く、Competenceはやや低めに設定する。
48540.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,94.06,642.8,0.0,0.0,この先制限速度なし,342m先に下り勾配15.0‰あり,0.6,0.5,0.4,現在速度は制限限界に近く、下り勾配で速度上昇リスクがあるため安全重視を中程度に設定し、巡航中の乗り心地を保つため快適性をやや高く、エネルギー回生の余地があるが緊急性は低いので効率性はやや低めに設定する。
48570.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,45.03,9999.0,0.0,-15.0,この先制限速度なし,この先目立った勾配なし,0.2,0.7,0.5,現在速度は制限の半分以下で安全リスクは極めて低く、下り勾配もあるがすぐに超過しない。加速中のスムーズな加速度変化が乗客の快適性に直結するためConfidenceを高く設定し、エネルギー消費は適度に抑える程度でCompetenceを中程度にする。
48630.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,68.8,1594.6,0.0,0.0,この先制限速度なし,294m先に下り勾配35.0‰あり,0.85,0.4,0.5,現在速度は制限以下で遅延なしだが、294m先の急勾配下りにより将来速度超過リスクがある。安全確保を最優先しつつ、加速中の快適性はやや重視し、エネルギー効率は中程度に設定する。
48660.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,91.29,856.6,0.0,-35.0,この先制限速度なし,この先目立った勾配なし,0.6,0.7,0.4,速度は制限下で安全余裕があり、下り勾配で加速中。快適性を保ちつつ将来の減速を見越し、Survivalを中程度、Confidenceを高め、Competenceはやや低めに設定。
48690.0,T1,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,100.0,72.36,90.0,0.0,0.0,190m先に制限速度70.0km/hあり,この先目立った勾配なし,0.85,0.15,0.6,減速フェーズで速度は制限内だが駅手前でブレーキ中。安全確保が最重要であり、回生ブレーキでエネルギー回収の余地がある。一方、乗り心地は急減速のため許容できる程度に抑える。
48750.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,70.0,44.8,1712.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.4,0.7,現在は駅出発直後の加速段階で速度は制限の約64%に留まり、勾配・遅延もなく安全リスクは低い。乗客快適性は加速の変動が大きいため中程度に保ち、エネルギー効率を高めるため加速制御を重視する。
48780.0,T1,巡航フェーズ（駅間走行中）,惰行中,70.0,64.96,1198.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.6,0.5,現在は制限速度以下で安定走行、遅延なし・勾配平坦のため安全リスクは低く、乗り心地とエネルギー効率を重視すべき。
48810.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,70.0,64.6,686.7,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.5,0.4,速度は制限以下で余裕があり遅延もなし。安全リスクは低く、快適な加速を維持しつつエネルギー消費を抑えることが重要です。したがってSurvivalは低め、ConfidenceとCompetenceをバランス良く設定する。
48840.0,T1,次駅への減速フェーズ（駅手前400m以内）,惰行中,70.0,58.13,159.7,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.5,0.8,現在は制限速度以下で減速フェーズ、駅止まりが必要なため安全は重要だがリスクは低い。乗り心地と回生ブレーキ活用が優先される。
48900.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,75.0,24.0,1675.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.5,0.7,加速フェーズで速度は制限の30%以下、遅延なし・勾配平坦のため安全リスク低。乗り心地と省エネを重視し、Survivalは低め、ConfidenceとCompetenceを高める。
48930.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,75.0,66.33,1195.7,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.8,速度は制限以下で遅延なし、勾配平坦のため安全リスク低。現在は加速中でエネルギー消費が増えるため、効率性を高める必要がある。快適性確保とエネルギー効率を重視し、Survival低め、Confidenceは中程度、Competence高めに設定。
48960.0,T1,巡航フェーズ（駅間走行中）,惰行中,75.0,62.19,628.4,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,現在は制限速度以下で遅延なし、平坦区間の惰行のため安全リスク低く快適性と省エネを重視し、Survival低、Confidence高、Competence中程度に設定。
48990.0,T1,次駅への減速フェーズ（駅手前400m以内）,惰行中,75.0,66.99,64.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.7,0.5,速度は制限以下で遅延なし、駅まで短距離の減速フェーズのため安全リスクは低いが正確停止と乗り心地が重要。回生ブレーキで省エネも期待できる。
49050.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,80.0,49.6,2193.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.6,0.5,現在は加速フェーズで速度は制限の約62%で安全余裕が大きく、勾配も平坦。乗客快適性を重視しつつ、エネルギー効率も適度に考慮すべき。
49080.0,T1,巡航フェーズ（駅間走行中）,惰行中,80.0,74.11,1603.7,0.0,0.0,この先制限速度なし,103m先に上り勾配15.0‰あり,0.3,0.6,0.6,現在は制限速度を下回り遅延もなく安全リスク低いが、快適な巡航と次の上り勾配に備え省エネが重要。Survivalは低め、ConfidenceとCompetenceを高める。
49110.0,T1,巡航フェーズ（駅間走行中）,惰行中,80.0,71.34,1003.7,0.0,15.0,この先制限速度なし,この先目立った勾配なし,0.4,0.8,0.6,現在は制限速度以下で惰行中、下り勾配により速度超過リスクは低く安全は中程度。乗り心地は安定しているため快適性を高く、エネルギーは回生機会が少ないが省エネを維持したい。
49140.0,T1,巡航フェーズ（駅間走行中）,惰行中,80.0,72.72,400.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.6,0.8,現在は制限速度を下回り平坦区間で惰行中、遅延なしで安全リスクは低い。快適性と省エネが重要なため、Survivalを低めに設定し、ConfidenceとCompetenceを高めにする。
49170.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,80.0,17.71,2204.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.4,速度は制限の大幅下回りで安全リスクは低く、減速中のジャーク抑制が乗客快適性に重要。エネルギー回生は可能だが低速のため効果は限定的。したがってSurvivalを低め、Confidenceを高め、Competenceは中程度に設定する。
49230.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,91.2,1839.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.7,0.5,速度は制限以下で遅延なし、平坦区間の加速中なので安全リスクは低くSurvivalを低めに設定し、乗り心地とスムーズな加速を重視してConfidenceを高く、エネルギー消費はあるが回生機会少ないためCompetenceは中程度に設定する。
49260.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,100.0,1068.8,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.3,0.5,現在は制限速度ちょうどで遅延なし、平坦区間の加速走行のため安全リスクは低く、快適性は加速によるジャークを抑えつつ維持したい。エネルギーは加速で消費するが回生機会は少ないので効率は中程度に設定。
49290.0,T1,次駅への減速フェーズ（駅手前400m以内）,惰行中,100.0,94.06,297.7,0.0,-15.0,この先制限速度なし,この先目立った勾配なし,0.85,0.15,0.75,制限速度に近く下り勾配で加速リスクがある上、駅停車まで短距離のため安全を最優先しつつ回生ブレーキで省エネを重視、乗り心地は二次的。
49350.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,16.0,1788.9,0.0,0.0,この先制限速度なし,488m先に下り勾配35.0‰あり,0.4,0.6,0.5,現在は制限速度を大きく下回り安全リスクは低いが、加速中のジャーク抑制と将来の下り勾配でのエネルギー回生を考慮し、快適性を最優先しつつ安全と効率をバランスさせる。
49380.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,94.23,1265.1,0.0,-35.0,この先制限速度なし,この先目立った勾配なし,0.3,0.8,0.5,速度は制限以下で遅延なし、下り勾配で安定走行。安全リスクは低く、乗客の快適性を最優先しつつ、下りでの回生機会を適度に活用するために効率性も中程度に設定する。
49410.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,87.71,499.8,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.7,0.5,現在速度は制限100km/h以下の87.7km/hで遅延0秒、平坦区間の巡航中。安全リスクは低く、乗客の快適性を優先すべきだが、エネルギー消費抑制も適度に考慮する。さらに将来の遅延回復余裕を確保する。
49440.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,100.0,21.96,1810.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.7,0.5,現在速度は制限の大幅下回りで安全リスクは低く、減速中の回生ブレーキでエネルギー回収が可能。乗客の快適性を重視しつつ、効率的な回生を促すため、Survivalを低め、Confidenceを高く、Competenceを中程度に設定する。
49500.0,T1,巡航フェーズ（駅間走行中）,惰行中,70.0,63.17,1483.3,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.6,0.5,現在は制限速度70km/h以下で余裕があり、遅延もなし。安全リスク低く快適走行を重視し、エネルギー回収は適度に促す。
49530.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,70.0,69.4,970.7,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.5,0.5,速度が制限値に近く超過リスクは低いが安全は重要。加速中で乗り心地はやや重要。エネルギー消費抑制も必要で、回生機会は少ないため効率重視は中程度に設定する。
49560.0,T1,巡航フェーズ（駅間走行中）,惰行中,70.0,56.54,447.8,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.5,現在は制限速度70km/hに対し56.5km/hで走行し、遅延0秒、勾配0‰、前方制限なしの巡航フェーズで惰行中です。安全リスクは低く、乗客の快適性とエネルギー効率を優先すべきです。
49590.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,70.0,38.2,1752.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.6,0.5,速度は制限以下で遅延なし、勾配平坦のため安全リスク低。現在減速中で乗り心地が重要。回生ブレーキでエネルギー回収の余地あり。
49650.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,75.0,67.2,1504.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.8,現在は制限速度未満で平坦区間を加速中、遅延なしで安全リスクは低く、乗り心地の快適性とエネルギー効率の向上を重視すべきです。したがってSurvivalは低め、Confidenceは中程度、Competenceは高めに設定します。
