time,train_id,group_phase,group_notch,current_speed,signal_speed,speed_limit,dist_to_next_station,req_stop_dist,delta_stop,delay,f_exist,f_distance,rule_expected,rule_reason,llm_reward,nn_output,reason
421.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,2.1,0.0,2.1,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/h、停止位置誤差2.1mは許容範囲(0.8点)で、制限速度・CBTC遵守、ノコギリ運転なしのため0.8とした。
422.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,2.1,0.0,2.1,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了フェーズで速度0km/h、停止位置誤差2.1mは0.8点基準に該当し、他に安全違反はなく適切と判断した。
431.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,2.1,0.0,2.1,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0かつ停止位置誤差2.1mは許容範囲内で、制限速度・CBTC違反なし、ノコギリ運転もなく評価は0.8点。
433.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,2.5,0.0,2.5,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/h、停止位置誤差2.5mは許容範囲内で制限速度・CBTC違反なく、ノコギリ運転もなしと判断し0.8とした。
435.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,2.5,0.0,2.5,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/h、停止位置誤差2.5mは許容範囲内であり、速度・信号超過なし。全体として適切な操作と判断し0.8とする。
436.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,2.5,0.0,2.5,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/h、停止位置誤差2.5mは許容範囲内であり、違反や無駄な加速はないため高評価。
437.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,2.5,0.0,2.5,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が2.5m手前であり、速度・CBTC違反なし、ノコギリ運転もなく、0.8点と評価した。
439.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,2.5,0.0,2.5,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/hにも関わらずブレーキを継続しているため、不要なノッチ操作と判断し評価を減点し0.8とした。
449.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,2.5,0.0,2.5,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0は適切だが惰行は不適切なため軽減点し、停止位置誤差2.5mで0.8点とした。
450.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,2.9,0.0,2.9,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.6,駅停車完了で速度0km/h、停止位置誤差2.9mは許容範囲内で制限速度・CBTC遵守、ノコギリ運転なしのためreward0.8とした。
456.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,2.9,0.0,2.9,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/h、ブレーキ保持は適切であり、停止位置誤差2.9mは許容範囲内（|Δ|≤5m）なので0.8とした。
457.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,2.9,0.0,2.9,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.6,駅停車完了で速度0km/h、停止位置誤差2.9mは許容範囲内であり、制限速度・CBTC違反なし、ノコギリ運転もなく評価は高い。
459.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,2.9,0.0,2.9,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.6,停止位置が2.9mで許容範囲内かつ安全違反なし、ノコギリ運転や不要な加速もなく評価は0.8とする。
460.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,2.9,0.0,2.9,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.6,停止位置誤差が2.9mで1〜3m区間に該当し、制限速度・CBTC違反やノコギリ運転はなく安全上の問題がないため高評価とした。
462.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,2.9,0.0,2.9,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が2.9 m手前であり、ブレーキを継続しているため停止位置達成が不可能で評価を下げ、駅停車完了フェーズでのノッチ選択が不適切と判断した。
463.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,2.9,0.0,2.9,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了フェーズで速度0km/h、ブレーキ保持は適切であり、停止位置誤差2.9mは許容範囲(1‑3m)のため0.8点とした。
466.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,2.9,0.0,2.9,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/h、停止位置誤差2.9m（1‑3m）であり、全安全基準を満たすためreward 0.8とした。
467.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,2.9,0.0,2.9,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.6,駅停車完了フェーズで速度0km/hかつ停止位置誤差2.9mは許容範囲内で、制限速度・CBTC超過やノコギリ運転等の違反がなく、評価は0.8点とした。
468.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-1.1,0.0,-1.1,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.9,停止位置誤差が1.1mで許容範囲内（1‑3m）であり、速度・信号超過やノコギリ運転等の問題がないため高評価とした。
469.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-1.1,0.0,-1.1,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.9,停止位置が1.1mの誤差で許容範囲内、速度・信号遵守、ノコギリ運転なし、無駄な力行もなく適切なブレーキ保持と判断し0.8とした。
471.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-1.1,0.0,-1.1,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.9,駅停車完了で速度0km/h、停止位置誤差1.1mは許容範囲内であり、速度超過や信号違反などの即時ゼロ違反はなく、適切なブレーキ保持と判断した。
475.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-1.1,0.0,-1.1,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.9,停止位置誤差が1.1mでCBTC・制限速度遵守は問題なく、ノコギリ運転等の減点要因も無いため、駅停車完了フェーズの評価に基づき0.8とした。
477.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-1.1,0.0,-1.1,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.9,駅停車完了フェーズで停止位置が1.1mオーバーし、許容誤差（1m）を超えているため、他項目は問題なしとし、評価は0.8点とした。
480.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-1.1,0.0,-1.1,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.9,停止位置が1.1m過走しているが許容範囲内であり、速度・信号違反なし、ノコギリ運転もなく安全性は確保されているため0.8とした。
481.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-1.1,0.0,-1.1,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.9,停止位置が1.1 mのオーバーランで許容範囲内、速度・CBTC違反なし、ノコギリ運転もなく安全上問題ないため0.8とした。
482.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,-1.1,0.0,-1.1,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.9,駅停車完了で速度0km/h、停止位置誤差1.1mは許容範囲内で制限速度・CBTC遵守、ノコギリ運転なしのため0.8とした。
494.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,-1.4,0.0,-1.4,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が1.4mの誤差で許容範囲内、速度・信号違反なし、ノコギリ運転もなく省エネ性に問題なし。
503.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,-1.4,0.0,-1.4,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置誤差が1.4mで許容範囲内、速度0km/hで安全に停止しているため、現在の惰行は適切と判断した。
518.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,-1.8,0.0,-1.8,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置誤差が1.8mで評価区分0.8点、他項目に違反やノコギリ運転はなく、全体として適切と判断した。
521.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,-1.8,0.0,-1.8,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が1.8mオーバーし許容範囲内で、即時0点要因やノコギリ運転はなく、惰行は停止状態に適切と判断した。
527.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,-2.4,0.0,-2.4,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で停止位置が2.4 m過走しているが許容範囲内（1‑3 m）で、他は安全・省エネに問題なし。
531.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-2.4,0.0,-2.4,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0だが、停止位置が2.4m過走しており誤差が2.4mのため0.8点とした。
536.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,-2.4,0.0,-2.4,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置誤差が2.4mで許容範囲内、速度・信号超過・ノコギリ運転等の違反がなく安全に停止しているため。
537.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-2.4,0.0,-2.4,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で位置誤差が2.4m（許容範囲1‑3m）に収まっているため、rewardは0.8とした。
538.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-2.4,0.0,-2.4,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/h、停止位置誤差2.4mは許容範囲(1‑3m)のため0.8点とし、他に違反なし。
142.89999999999955,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.7265877244813668,70.0,70.0,65.75536879370603,0.3547744531964121,65.40059434050961,0.0,0.0,2000.0,0.1〜0.2,ブレーキ中、delta_stop>30m（大幅手前停止確実）→ 0.1〜0.2,0.1,0.0,ブレーキが早すぎてdelta_stopが65.4mと大幅に手前で停止確実であり、0.1秒の力行からの逆転がノコギリ運転と判定されたためrewardは0.1とした。
143.7999999999995,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,0.1075123405826135,70.0,70.0,65.40478576894415,0.0005518864196937,65.40423388252445,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.0,次駅減速フェーズで加速し、ノコギリ運転（2.9秒の反転）とエネルギー無駄が判定され、上限0.3点のうち0.2点とした。
139.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,34.34001684241905,70.0,70.0,213.71395232118573,57.86463804180996,155.84931427937576,0.0,0.0,2000.0,0.8〜1.0,ブレーキなし、delta_stop>=0m → 高評価,1.0,0.0,全ての上位評価項目で安全かつ適切に運転しており、制限速度・信号遵守、停止位置も確保できるため最高評価とした。
141.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,31.139455079025105,70.0,70.0,195.18309215928295,45.87272698415472,149.31036517512823,0.0,0.0,2000.0,0.8〜1.0,ブレーキなし、delta_stop>=0m → 高評価,1.0,0.0,制限速度・CBTC遵守、停止位置は十分確保され、減速フェーズでの惰行は適切で省エネ性が高く評価できる。
150.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,12.138635559016086,70.0,70.0,141.02291668880085,7.0159435715428256,134.006973117258,0.0,0.0,2000.0,0.1〜0.3,先行列車なし・低速（<25km/h）の惰行/力行（ちんたら運転）→ 0.1〜0.3,0.2,0.0,次駅減速フェーズで不必要に加速し、ノコギリ運転とエネルギー浪費が判定されたため上限0.3点を下回り0.2とした。
186.29999999999885,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.235395542964654,70.0,70.0,64.6773392066109,0.8557865771557329,63.82155262945516,6.39999999999884,0.0,2000.0,0.1〜0.2,ブレーキ中、delta_stop>30m（大幅手前停止確実）→ 0.1〜0.2,0.1,0.0,ブレーキ開始が早すぎてdelta_stopが大きく早期停止となり、ノコギリ運転と判定されたため低評価。
170.0,T2,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,59.29,60.9,70.0,381.8,171.88,209.92000000000002,0.0,1.0,216.5,0.8〜1.0,先行列車解放に伴う加速（適切）→ 高評価,1.0,0.4,先行列車が在りCBTC信号内でdelta_stop>0のため加速は合理的であり、速度超過やノコギリ運転等の違反が無い。
193.0,T2,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,16.45,47.5,70.0,146.9,13.05,133.85,0.0,1.0,146.9,0.8〜1.0,先行列車解放に伴う加速（適切）→ 高評価,1.0,0.6,減速フェーズでの加速はCBTC信号とdelta_stopに合致し、速度超過やノコギリ運転はなく、停止位置も十分確保できるため高評価とした。
194.0,T2,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,18.35,46.5,70.0,142.1,16.22,125.88,0.0,1.0,142.1,0.8〜1.0,先行列車解放に伴う加速（適切）→ 高評価,0.8,0.6,次駅減速フェーズでdelta_stopが大きいにも関わらず不要な力行を続けたため省エネ性が低く評価し、0.2点減点した。
196.0,T2,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,21.86,43.9,70.0,130.9,22.98,107.92,0.0,1.0,130.9,0.8〜1.0,先行列車解放に伴う加速（適切）→ 高評価,1.0,0.6,次駅減速フェーズでdelta_stopが大きく、CBTC信号を下回りながら加速は許容されており、速度・信号違反なしで安全に停止可能と判断し高評価。
199.0,T2,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,26.45,38.9,70.0,110.7,33.6,77.1,0.0,1.0,110.7,0.8〜1.0,先行列車解放に伴う加速（適切）→ 高評価,0.9,0.6,先行列車が停止中でCBTC信号速度以下に抑えているため、加速は許容され評価は高く、即reward0.0ルールも該当せず高評価とした。
201.0,T2,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,29.13,34.5,70.0,95.3,40.7,54.599999999999994,0.0,1.0,95.3,0.8〜1.0,先行列車解放に伴う加速（適切）→ 高評価,1.0,0.6,先行列車が駅で停止中でCBTC信号速度以下かつdelta_stop>0のため、加速は信号遵守かつ停止位置達成可能で、他項目に問題なし。
207.0,T2,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,16.92,17.1,70.0,53.4,14.6,38.8,0.0,1.0,53.4,0.8〜1.0,先行列車接近中、信号速度に整合してブレーキ中 → 高評価,1.0,0.7,先行列車が駅で停止中でCBTC信号速度17.1km/hに合わせブレーキ中、速度差±0.2km/hで信号遵守かつ減速フェーズに適切な操作と判断し最高評価とした。
389.0,T2,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,59.09,76.9,80.0,341.9,184.18,157.71999999999997,0.0,1.0,341.9,0.8〜1.0,先行列車解放に伴う加速（適切）→ 高評価,1.0,0.6,先行列車が停止しているがCBTC信号を遵守し、required_speed未達のため加速は適切であり、ノコギリ運転や速度超過はなく評価は最高とした。
390.0,T2,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,59.69,74.8,80.0,325.4,187.82,137.57999999999998,0.0,1.0,325.4,0.8〜1.0,先行列車解放に伴う加速（適切）→ 高評価,1.0,0.6,全ての上位評価項目で制限速度・CBTC遵守、停止位置達成可能、加速は必要速度未達で適切と判断し、ノコギリ運転もなく高評価とした。
391.0,T2,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,60.27,72.6,80.0,308.7,191.43,117.26999999999998,0.0,1.0,308.7,0.8〜1.0,先行列車解放に伴う加速（適切）→ 高評価,1.0,0.7,加速はrequired_speed未達でありCBTC信号内、速度制限遵守、停車位置も確保できるため適切と判断し高評価。
392.0,T2,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,60.84,70.4,80.0,291.9,195.01,96.88999999999999,0.0,1.0,291.9,0.8〜1.0,先行列車解放に伴う加速（適切）→ 高評価,1.0,0.7,加速はCBTC信号70.4km/h以下で必要速度67.6km/h未達のため適切で、停止位置も確保でき、速度超過やノコギリ運転等の違反はなし。
394.0,T2,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,61.96,65.5,80.0,257.8,202.07,55.73000000000002,0.0,1.0,257.8,0.8〜1.0,先行列車解放に伴う加速（適切）→ 高評価,1.0,0.7,先行列車が停止している中、信号速度以下で加速はCBTC指示に合致し、停止位置も確保できるため高評価。
395.0,T2,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,61.85,62.9,80.0,240.5,203.46,37.03999999999999,0.0,1.0,240.5,0.8〜1.0,先行列車接近中、信号速度に整合してブレーキ中 → 高評価,1.0,0.7,CBTC信号を遵守しつつ適切にブレーキを開始、ノコギリ運転や過剰加速がなく停止位置も確保できるため高評価。
417.0,T2,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.82,5.3,80.0,41.3,1.01,40.29,0.0,1.0,41.4,0.8〜1.0,先行列車接近中、信号速度に整合してブレーキ中 → 高評価,1.0,0.7,CBTC信号に従い速度を低減し、先行列車との安全距離を保ちつつ適切に減速しているため、評価は最高とした。
422.0,T2,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,1.86,15.0,80.0,40.4,0.17,40.23,5.0,1.0,52.4,0.8〜1.0,先行列車解放に伴う加速（適切）→ 高評価,1.0,0.7,CBTC信号15km/hを下回る速度で加速し、制限速度・信号速度超過なし、ノコギリ運転でも即0ルールでもないため高評価とした。
423.0,T2,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,4.83,17.0,80.0,39.4,1.23,38.17,6.0,1.0,55.9,0.8〜1.0,先行列車解放に伴う加速（適切）→ 高評価,0.9,0.7,先行列車が近くCBTC信号に従い加速が適切で、速度超過やノコギリ運転はなく安全かつ定時性を保っているため高評価。
424.0,T2,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,7.64,18.8,80.0,37.7,3.12,34.580000000000005,7.0,1.0,59.3,0.8〜1.0,先行列車解放に伴う加速（適切）→ 高評価,0.8,0.7,次駅減速フェーズで先行列車が前方にいるにも関わらず、必要以上に力行を継続し速度を上げたためエネルギー効率が低下し、他項目は適切でも評価を0.8とした。
426.0,T2,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,12.84,21.7,80.0,32.0,8.85,23.15,9.0,1.0,65.5,0.8〜1.0,先行列車解放に伴う加速（適切）→ 高評価,0.8,0.7,先行列車がいる中でdelta_stop>0のため加速は許容されるが、required_speedと同等の速度であるにも関わらず力行を続けたためエネルギー効率が低下し減点対象となる。
642.0,T2,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,0.28,14.6,70.0,40.5,0.0,40.5,19.9,1.0,50.6,0.8〜1.0,先行列車解放に伴う加速（適切）→ 高評価,1.0,0.6,CBTC信号に従い加速しており、停止位置は十分確保でき、ノコギリ運転や間隔違反もなく、全体として適切な操作と判断した。
647.0,T2,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,12.62,24.1,70.0,31.2,7.68,23.52,24.9,1.0,68.1,0.8〜1.0,先行列車解放に伴う加速（適切）→ 高評価,1.0,0.6,先行列車が存在しCBTC信号が低速である中、delta_stop>0での加速は信号遵守かつ停止位置確保に適切と判断し、全項目で問題なしと評価した。
648.0,T2,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,14.72,70.0,70.0,27.4,10.44,16.96,25.9,1.0,71.3,0.8〜1.0,先行列車解放に伴う加速（適切）→ 高評価,0.8,0.6,delta_stopが正で加速は許容されるが、required_speedと同等の速度で不要に力行し省エネ性が低く評価されたため。
812.0,T2,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,58.72,70.0,70.0,316.2,181.88,134.32,2.0,1.0,316.2,0.8〜1.0,先行列車解放に伴う加速（適切）→ 高評価,0.8,0.6,先行列車が在線で信号遵守し加速は許容されるが、必要速度と同等で不要な加速はエネルギー効率を損ねるため評価を減点。
815.0,T2,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,60.49,66.7,70.0,266.5,192.76,73.74000000000001,5.0,1.0,266.5,0.8〜1.0,先行列車解放に伴う加速（適切）→ 高評価,1.0,0.6,加速は先行列車が停車中でdelta_stop>0のためCBTC遵守かつ停止位置は確保でき、他に違反なしと評価し最高点とした。
816.0,T2,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,61.05,64.2,70.0,249.7,196.33,53.369999999999976,6.0,1.0,249.7,0.8〜1.0,先行列車解放に伴う加速（適切）→ 高評価,1.0,0.6,安全基準とCBTC信号を遵守し、先行列車が動く可能性を考慮した加速は適切と判断し高評価。
818.0,T2,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,57.93,58.8,70.0,216.2,179.13,37.06999999999999,8.0,1.0,216.2,0.8〜1.0,先行列車接近中、信号速度に整合してブレーキ中 → 高評価,1.0,0.4,先行列車が駅に停車中でCBTC信号58.8km/hに合わせブレーキしており、速度超過やノコギリ運転はなく適切な減速と判断した。
820.0,T2,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,52.54,53.3,70.0,185.5,148.14,37.360000000000014,10.0,1.0,185.5,0.8〜1.0,先行列車接近中、信号速度に整合してブレーキ中 → 高評価,1.0,0.5,先行列車が停止中でCBTC信号に従い速度≒信号速度かつブレーキ中、速度・信号超過なし、ノコギリ運転は合理的理由ありのため最高評価。
822.0,T2,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,47.19,47.8,70.0,157.8,120.14,37.66000000000001,12.0,1.0,157.8,0.8〜1.0,先行列車接近中、信号速度に整合してブレーキ中 → 高評価,1.0,0.5,先行列車が停車中でCBTC信号速度以下に減速しているためブレーキは適切で、速度超過や即0ルール違反なし、ノコギリ運転も合理的と判断し高評価とした。
824.0,T2,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,41.87,42.4,70.0,133.1,95.11,37.989999999999995,14.0,1.0,133.1,0.8〜1.0,先行列車接近中、信号速度に整合してブレーキ中 → 高評価,1.0,0.6,先行列車のCBTC信号に従い速度が信号速度と一致しブレーキ中であるため、減速操作は適切であり全項目で問題なしと判断した。
825.0,T2,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,39.22,39.8,70.0,121.8,83.7,38.099999999999994,15.0,1.0,121.8,0.8〜1.0,先行列車接近中、信号速度に整合してブレーキ中 → 高評価,1.0,0.7,全ての上位評価項目で問題がなく、CBTC信号に従い適切にブレーキしているため最高評価とした。
826.0,T2,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,36.57,37.1,70.0,111.3,73.03,38.269999999999996,16.0,1.0,111.3,0.8〜1.0,先行列車接近中、信号速度に整合してブレーキ中 → 高評価,1.0,0.7,先行列車が存在し信号速度に合わせてブレーキしており、速度・信号遵守、ノコギリ運転なしで停止位置も達成可能なため高評価。
827.0,T2,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,33.93,34.4,70.0,101.5,63.09,38.41,17.0,1.0,101.5,0.8〜1.0,先行列車接近中、信号速度に整合してブレーキ中 → 高評価,1.0,0.7,全ての上位評価項目で制限速度・CBTC信号を遵守し、減速フェーズでのブレーキは先行列車に配慮した正しい操作であり、ノコギリ運転もなく減点要因がないため高評価とした。
828.0,T2,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,31.3,31.8,70.0,92.4,53.88,38.52,18.0,1.0,92.4,0.8〜1.0,先行列車接近中、信号速度に整合してブレーキ中 → 高評価,0.8,0.7,先行列車がいるため信号遵守でブレーキは適切だが、駅までの距離に対し過剰に早く減速し遅延とエネルギー効率が低下している。
830.0,T2,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,26.05,26.5,70.0,76.5,37.66,38.84,20.0,1.0,76.5,0.8〜1.0,先行列車接近中、信号速度に整合してブレーキ中 → 高評価,1.0,0.7,CBTC信号速度26.5km/h以下でブレーキ中、停止距離38.84mは必要ブレーキ距離37.66mを上回り、先行列車の停止位置も考慮した安全な減速であり、速度超過やノコギリ運転はなく、評価は最高の1.0とした。
831.0,T2,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,23.44,23.9,70.0,69.6,30.64,38.959999999999994,21.0,1.0,69.6,0.8〜1.0,先行列車接近中、信号速度に整合してブレーキ中 → 高評価,1.0,0.7,制限速度・CBTC信号を遵守し、ブレーキ中で速度が信号速度に近く、停止位置も十分確保できているため、最高評価とした。
832.0,T2,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,20.83,21.3,70.0,63.5,24.35,39.15,22.0,1.0,63.5,0.8〜1.0,先行列車接近中、信号速度に整合してブレーキ中 → 高評価,1.0,0.7,制限速度・CBTC遵守、先行列車に対し適切にブレーキし停止位置も確保できており、ノコギリ運転や不必要な加速はなし。
833.0,T2,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,18.22,18.7,70.0,58.1,18.78,39.32,23.0,1.0,58.1,0.8〜1.0,先行列車接近中、信号速度に整合してブレーキ中 → 高評価,1.0,0.7,制限速度・CBTC信号を遵守し、ブレーキは信号速度に合わせた適切な操作で、ノコギリ運転や間隔問題もなくエネルギー無駄も顕著でないため最高評価とした。
834.0,T2,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,15.62,16.1,70.0,53.4,13.94,39.46,24.0,1.0,53.4,0.8〜1.0,先行列車接近中、信号速度に整合してブレーキ中 → 高評価,1.0,0.7,CBTC信号を遵守し、制限速度内で適切にブレーキをかけ、停止位置も達成可能でノコギリ運転なし。
837.0,T2,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,7.83,8.4,70.0,43.6,3.74,39.86,27.0,1.0,43.6,0.8〜1.0,先行列車接近中、信号速度に整合してブレーキ中 → 高評価,0.8,0.7,ブレーキはCBTC信号に従い適切だが、停止まで距離が残る中で早期ブレーキを継続しているため省エネ性が低く評価し0.8点とした。
838.0,T2,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,5.24,6.0,70.0,41.8,1.78,40.019999999999996,28.0,1.0,41.8,0.8〜1.0,先行列車接近中、信号速度に整合してブレーキ中 → 高評価,1.0,0.7,全ての上位評価項目で制限速度・CBTC遵守・停止位置達成が確認でき、ノコギリ運転もなく省エネ的に適切な減速であるため最高評価とした。
